id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,text_to_embed
27152,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt,productDisplayName: Mark Taylor Men Striped Blue Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Summer | year: 2012 | usage: Formal
16206,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Puma Men Hazard Green TShirt,productDisplayName: Puma Men Hazard Green TShirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Green | gender: Men | season: Fall | year: 2011 | usage: Casual
33576,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Wrangler Men Motoroil Navy Blue T-shirt,productDisplayName: Wrangler Men Motoroil Navy Blue T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Navy Blue | gender: Men | season: Summer | year: 2012 | usage: Casual
13657,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS White  Sports Shoe,productDisplayName: ADIDAS White  Sports Shoe | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Fall | year: 2011 | usage: Sports
4156,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Vapour Club White Red Shoe,productDisplayName: Nike Men's Vapour Club White Red Shoe | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Summer | year: 2011 | usage: Sports
56696,Men,Apparel,Topwear,Kurtas,Teal,Summer,2012.0,Ethnic,Fabindia Men Teal Kurta,productDisplayName: Fabindia Men Teal Kurta | articleType: Kurtas | subCategory: Topwear | masterCategory: Apparel | baseColour: Teal | gender: Men | season: Summer | year: 2012 | usage: Ethnic
22722,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Nike Men Toki Canvas Grey Casual Shoes,productDisplayName: Nike Men Toki Canvas Grey Casual Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Grey | gender: Men | season: Fall | year: 2011 | usage: Casual
56649,Women,Apparel,Topwear,Kurtis,Cream,Fall,2012.0,Ethnic,Mumbai Slang Women Cream Kurti,productDisplayName: Mumbai Slang Women Cream Kurti | articleType: Kurtis | subCategory: Topwear | masterCategory: Apparel | baseColour: Cream | gender: Women | season: Fall | year: 2012 | usage: Ethnic
6898,Women,Apparel,Bottomwear,Skirts,Cream,Summer,2011.0,Casual,Forever New Women's Formal Cream Skirt,productDisplayName: Forever New Women's Formal Cream Skirt | articleType: Skirts | subCategory: Bottomwear | masterCategory: Apparel | baseColour: Cream | gender: Women | season: Summer | year: 2011 | usage: Casual
7012,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Classic Polo Men's Green Polo With Grey Stripes T-shirt,productDisplayName: Classic Polo Men's Green Polo With Grey Stripes T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Green | gender: Men | season: Summer | year: 2011 | usage: Casual
10616,Women,Footwear,Flip Flops,Flip Flops,Gold,Fall,2011.0,Casual,Carlton London Women Glitterati Gold Slippers,productDisplayName: Carlton London Women Glitterati Gold Slippers | articleType: Flip Flops | subCategory: Flip Flops | masterCategory: Footwear | baseColour: Gold | gender: Women | season: Fall | year: 2011 | usage: Casual
30612,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Boys Printed Red T-shirt,productDisplayName: Nike Boys Printed Red T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Red | gender: Boys | season: Summer | year: 2012 | usage: Sports
54571,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Sushilas Women Printed Green Kurta,productDisplayName: Sushilas Women Printed Green Kurta | articleType: Kurtas | subCategory: Topwear | masterCategory: Apparel | baseColour: Green | gender: Women | season: Summer | year: 2012 | usage: Ethnic
43332,Women,Apparel,Topwear,Tunics,Grey,Summer,2012.0,Casual,United Colors of Benetton Women Grey Tunic,productDisplayName: United Colors of Benetton Women Grey Tunic | articleType: Tunics | subCategory: Topwear | masterCategory: Apparel | baseColour: Grey | gender: Women | season: Summer | year: 2012 | usage: Casual
47120,Boys,Footwear,Sandal,Sandals,Red,Winter,2012.0,Casual,Marvel Boys Red and Black Sandals,productDisplayName: Marvel Boys Red and Black Sandals | articleType: Sandals | subCategory: Sandal | masterCategory: Footwear | baseColour: Red | gender: Boys | season: Winter | year: 2012 | usage: Casual
14508,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Solid Navy Blue Jerseys,productDisplayName: ADIDAS Men Solid Navy Blue Jerseys | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Navy Blue | gender: Men | season: Fall | year: 2011 | usage: Sports
6129,Unisex,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Puma Unisex Scuba Black Sandals,productDisplayName: Puma Unisex Scuba Black Sandals | articleType: Sandals | subCategory: Sandal | masterCategory: Footwear | baseColour: Black | gender: Unisex | season: Summer | year: 2011 | usage: Casual
45595,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Arrow Men Brown Formal Shoes,productDisplayName: Arrow Men Brown Formal Shoes | articleType: Formal Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Brown | gender: Men | season: Summer | year: 2013 | usage: Formal
1591,Men,Apparel,Bottomwear,Shorts,Red,Fall,2010.0,Sports,Kipsta Men Red Shorts,productDisplayName: Kipsta Men Red Shorts | articleType: Shorts | subCategory: Bottomwear | masterCategory: Apparel | baseColour: Red | gender: Men | season: Fall | year: 2010 | usage: Sports
36735,Women,Apparel,Topwear,Tshirts,Multi,Summer,2012.0,Casual,Spykar Women Cult Multi T-shirt,productDisplayName: Spykar Women Cult Multi T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Multi | gender: Women | season: Summer | year: 2012 | usage: Casual
49809,Women,Footwear,Flip Flops,Flip Flops,White,Winter,2012.0,Casual,iPanema Women White Flip Flops,productDisplayName: iPanema Women White Flip Flops | articleType: Flip Flops | subCategory: Flip Flops | masterCategory: Footwear | baseColour: White | gender: Women | season: Winter | year: 2012 | usage: Casual
10403,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Uri Purple Tops,productDisplayName: Jealous 21 Women Uri Purple Tops | articleType: Tops | subCategory: Topwear | masterCategory: Apparel | baseColour: Purple | gender: Women | season: Fall | year: 2011 | usage: Casual
13985,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Jiyu 2 Black Casual Shoes,productDisplayName: Puma Men Jiyu 2 Black Casual Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Men | season: Fall | year: 2011 | usage: Casual
44424,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Gliders Women White & Red Fortes Shoes,productDisplayName: Gliders Women White & Red Fortes Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Women | season: Summer | year: 2012 | usage: Casual
59123,Men,Apparel,Topwear,Jackets,Black,Summer,2012.0,Casual,Just Natural Men Black Jacket,productDisplayName: Just Natural Men Black Jacket | articleType: Jackets | subCategory: Topwear | masterCategory: Apparel | baseColour: Black | gender: Men | season: Summer | year: 2012 | usage: Casual
33304,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Pack of 2 T-shirts,productDisplayName: Gini and Jony Boys Pack of 2 T-shirts | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Yellow | gender: Boys | season: Summer | year: 2012 | usage: Casual
23917,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Fila Women Paramount White Casual Shoes,productDisplayName: Fila Women Paramount White Casual Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Women | season: Summer | year: 2012 | usage: Casual
31281,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Printed Grey T-shirt,productDisplayName: Puma Men Printed Grey T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Grey | gender: Men | season: Summer | year: 2012 | usage: Casual
40613,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Span Women Purple Kurta,productDisplayName: Span Women Purple Kurta | articleType: Kurtas | subCategory: Topwear | masterCategory: Apparel | baseColour: Purple | gender: Women | season: Summer | year: 2012 | usage: Ethnic
5241,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Reebok Men's Cruiseon Charcoal Grey Shoe,productDisplayName: Reebok Men's Cruiseon Charcoal Grey Shoe | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Grey | gender: Men | season: Summer | year: 2011 | usage: Sports
23677,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Red Tape Men Cross Band Brown Sandals,productDisplayName: Red Tape Men Cross Band Brown Sandals | articleType: Sandals | subCategory: Sandal | masterCategory: Footwear | baseColour: Brown | gender: Men | season: Summer | year: 2012 | usage: Casual
57440,Women,Apparel,Topwear,Tshirts,Blue,Summer,2015.0,Casual,Angry Birds Women Blue T-shirt,productDisplayName: Angry Birds Women Blue T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Women | season: Summer | year: 2015 | usage: Casual
41079,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,Lotto Men Brown Caesar Slide Flip Flops,productDisplayName: Lotto Men Brown Caesar Slide Flip Flops | articleType: Flip Flops | subCategory: Flip Flops | masterCategory: Footwear | baseColour: Brown | gender: Men | season: Summer | year: 2012 | usage: Casual
42010,Men,Footwear,Sandal,Sandals,Brown,Summer,2015.0,Casual,Estd. 1977 Men Brown Sandals,productDisplayName: Estd. 1977 Men Brown Sandals | articleType: Sandals | subCategory: Sandal | masterCategory: Footwear | baseColour: Brown | gender: Men | season: Summer | year: 2015 | usage: Casual
13131,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012.0,Formal,Provogue Men Brown Formal Shoes,productDisplayName: Provogue Men Brown Formal Shoes | articleType: Formal Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Brown | gender: Men | season: Fall | year: 2012 | usage: Formal
3797,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2014.0,Casual,Converse Men Black & Red Shoes,productDisplayName: Converse Men Black & Red Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Men | season: Spring | year: 2014 | usage: Casual
6991,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,s.Oliver Men's Polo Grey Collar White T-shirt,productDisplayName: s.Oliver Men's Polo Grey Collar White T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Summer | year: 2011 | usage: Casual
31238,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Schon Polo Green T-shirt,productDisplayName: Puma Men Schon Polo Green T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Green | gender: Men | season: Summer | year: 2012 | usage: Casual
20144,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Wrangler Men Bull Classic Striped White Shirt,productDisplayName: Wrangler Men Bull Classic Striped White Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Fall | year: 2011 | usage: Casual
18994,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Originals Men G Tag Black Tshirt,productDisplayName: ADIDAS Originals Men G Tag Black Tshirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Black | gender: Men | season: Summer | year: 2011 | usage: Casual
6854,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Spalding Men's Running Black Yellow Shoe,productDisplayName: Spalding Men's Running Black Yellow Shoe | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Men | season: Summer | year: 2011 | usage: Sports
16497,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Locomotive Men Printed Red TShirt,productDisplayName: Locomotive Men Printed Red TShirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Red | gender: Men | season: Fall | year: 2011 | usage: Casual
22284,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc. 5 Women Casual Golden Heels,productDisplayName: Inc. 5 Women Casual Golden Heels | articleType: Heels | subCategory: Shoes | masterCategory: Footwear | baseColour: Gold | gender: Women | season: Winter | year: 2012 | usage: Casual
25909,Women,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Femella Women Pink Leggings,productDisplayName: Femella Women Pink Leggings | articleType: Leggings | subCategory: Bottomwear | masterCategory: Apparel | baseColour: Pink | gender: Women | season: Summer | year: 2012 | usage: Casual
19038,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Heels,productDisplayName: Catwalk Women Beige Heels | articleType: Heels | subCategory: Shoes | masterCategory: Footwear | baseColour: Beige | gender: Women | season: Winter | year: 2015 | usage: Casual
9974,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Black Polo Tshirts,productDisplayName: Nike Men Black Polo Tshirts | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Black | gender: Men | season: Fall | year: 2011 | usage: Sports
5766,Women,Apparel,Bottomwear,Jeans,Black,Summer,2011.0,Casual,Jealous 21 Women Black Jegging,productDisplayName: Jealous 21 Women Black Jegging | articleType: Jeans | subCategory: Bottomwear | masterCategory: Apparel | baseColour: Black | gender: Women | season: Summer | year: 2011 | usage: Casual
58720,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White T-shirt,productDisplayName: Puma Men White T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Summer | year: 2012 | usage: Casual
53051,Women,Apparel,Saree,Sarees,Maroon,Fall,2012.0,Ethnic,FNF Maroon Printed Sari,productDisplayName: FNF Maroon Printed Sari | articleType: Sarees | subCategory: Saree | masterCategory: Apparel | baseColour: Maroon | gender: Women | season: Fall | year: 2012 | usage: Ethnic
20785,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,Classic Polo Men Striped White Sweatshirt,productDisplayName: Classic Polo Men Striped White Sweatshirt | articleType: Sweatshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Fall | year: 2011 | usage: Casual
8193,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Solid Poplin Lamar Blue Shirts,productDisplayName: Locomotive Men Solid Poplin Lamar Blue Shirts | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Summer | year: 2011 | usage: Casual
59895,Women,Apparel,Dress,Dresses,Orange,Fall,2012.0,Casual,Femella Women Orange Dress,productDisplayName: Femella Women Orange Dress | articleType: Dresses | subCategory: Dress | masterCategory: Apparel | baseColour: Orange | gender: Women | season: Fall | year: 2012 | usage: Casual
14580,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Solid DK.Grey Shirts,productDisplayName: United Colors of Benetton Men Solid DK.Grey Shirts | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Grey | gender: Men | season: Summer | year: 2011 | usage: Casual
10022,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Blue Polo Tshirts,productDisplayName: Nike Men Blue Polo Tshirts | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Fall | year: 2011 | usage: Sports
37166,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,United Colors of Benetton Women Red Top,productDisplayName: United Colors of Benetton Women Red Top | articleType: Tops | subCategory: Topwear | masterCategory: Apparel | baseColour: Red | gender: Women | season: Summer | year: 2012 | usage: Casual
1876,Men,Apparel,Topwear,Tshirts,White,Winter,2010.0,Casual,FIFA Mens Mexican Wave White T-shirt,productDisplayName: FIFA Mens Mexican Wave White T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Winter | year: 2010 | usage: Casual
17967,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Girija Black Slipper,productDisplayName: Puma Men Girija Black Slipper | articleType: Sandals | subCategory: Sandal | masterCategory: Footwear | baseColour: Black | gender: Men | season: Fall | year: 2011 | usage: Casual
